time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad
2021-01-18,790.2,-30.18,74.23,100.0,0.2934,,,-0.9125,0.0,-0.0849,0.0,,195.5471,195.7148,0.9767,-30.7609,,,,1.284,,,,,,,,,,,,,-6.0243,4.4203,,77.181813,61.115781,1892.0,235711.0,,0.7,,,12.2,,,110.3,,,-30.78
2021-01-19,796.8,-26.76,76.01,100.0,0.4136,,,-0.0598,0.0,0.3342,0.0,,208.4309,208.4168,0.9941,-26.9221,,,,,,,,,,,,,,,,,-6.0027,4.422,,77.181803,61.115683,1881.0,235710.0,,0.7,,,12.19,,,104.1,,,-26.92
2021-01-20,800.0,-31.36,73.36,100.0,0.2561,,,-0.6932,0.0,0.0045,0.0,,191.4836,191.5954,0.9737,-32.0471,,,,,,,,,,,,,,,,,-6.0044,4.4297,,77.181798,61.115658,1885.0,235710.0,,0.85,,,12.2,,,104.8,,,-32.06
2021-01-21,798.8,-21.47,79.76,100.0,0.6973,,,-0.0156,0.0,0.2304,0.0,,231.0277,230.9823,1.0,-20.5123,,,,,,,,,,,,,,,,,-6.0413,4.4063,,77.181813,61.115713,1877.0,235710.0,,0.67,,,12.2,,,104.4,,,-20.51
2021-01-22,804.0,-14.42,86.4,100.0,1.3489,,,-0.1456,0.0,0.1138,0.0,,253.6807,253.6873,0.9958,-14.5199,,,,,,,,,,,,,,,,,-6.0864,4.3618,,77.18178,61.115656,1882.0,235710.0,,0.67,,,12.2,,,106.8,,,-14.52
2021-01-23,809.0,-20.26,81.5,100.0,0.774,,,-0.6447,0.0,0.1201,0.0,,227.4973,227.6975,0.9526,-21.4132,,,,,,,,,,,,,,,,,-6.1861,4.2868,,77.181813,61.115882,1891.0,235710.0,,0.74,,,12.19,,,105.9,,,-21.43
2021-01-24,810.0,-26.66,76.32,100.0,0.411,,,-0.0017,0.0,0.3406,0.0,,209.5083,209.544,1.0,-26.5894,,,,,,,,,,,,,,,,,-6.288,4.3505,,77.181777,61.115675,1878.0,235709.0,,0.68,,,12.19,,,109.7,,,-26.59
2021-01-25,808.0,-26.01,76.72,100.0,0.4399,,,-0.227,0.0,0.3135,0.0,,210.2713,210.4294,0.9862,-26.3283,,,,,,,,,,,,,,,,,-6.3104,4.4422,,77.181811,61.11577,1885.0,235710.0,,0.69,,,12.19,,,106.3,,,-26.34
2021-01-26,806.0,-31.59,73.15,100.0,0.2481,,,-0.1101,0.0,0.0849,0.0,,191.5894,191.6718,0.9833,-32.0233,,,,,,,,,,,,,,,,,-6.4549,4.4839,,77.181798,61.115706,1880.0,235708.0,,0.68,,,12.17,,,109.6,,,-32.04
2021-01-27,793.3,-38.08,68.94,100.0,0.1248,,,-0.1395,0.0,-0.0397,0.0,,172.1684,172.1819,0.9885,-38.4023,,,,,,,,,,,,,,,,,-6.5637,4.5299,,77.181783,61.11571,1888.0,235708.0,,0.66,,,12.16,,,105.1,,,-38.41
2021-01-28,786.8,-41.22,66.87,100.0,0.0883,,,-0.8718,0.0,0.1536,0.0,,162.0092,162.23,0.9748,-41.8681,,,,,,,,,,,,,,,,,-6.6324,4.5313,,77.181815,61.115769,1894.0,235708.0,,0.66,,,12.16,,,106.7,,,-41.88
2021-01-29,790.5,-48.21,62.64,100.0,0.0385,,,-0.4913,0.0,0.2186,0.0,,144.077,144.2107,0.9858,-48.5774,,,,,,,,,,,,,,,,,-6.679,4.4047,,77.181789,61.115686,1880.0,235709.0,,0.66,,,12.14,,,107.8,,,-48.59
2021-01-30,793.3,-48.02,62.48,100.0,0.0393,,,-0.2253,0.0,0.3351,0.0,,146.8413,146.9242,1.0,-47.529,,,,,,,,,,,,,,,,,-6.7043,4.4953,,77.181808,61.115706,1887.0,235708.0,,0.81,,,12.16,,,108.3,,,-47.53
2021-01-31,792.3,-42.74,65.44,100.0,0.0736,,,-0.2175,0.0,0.2683,0.0,,161.4407,161.5135,1.0,-42.1255,,,,,,,,,,,,,,,,,-6.6712,4.4515,,77.181813,61.115758,1888.0,235706.0,,0.81,,,12.14,,,107.2,,,-42.13
2021-02-01,785.4,-34.44,70.61,100.0,0.1879,,,0.0165,0.0,0.1472,0.0,,185.6826,185.674,1.0,-33.9331,,,,,,,,,,,,,,,,,-6.7741,4.4212,,77.18179,61.115753,1894.0,235706.0,,0.63,,,12.13,,,109.2,,,-33.93
2021-02-02,779.2,-36.78,69.44,100.0,0.1467,,,-0.6083,0.0,-0.0605,0.0,,174.8141,174.9027,0.9742,-37.4796,,,,,,,,,,,,,,,,,-6.9279,4.4113,,77.181802,61.115803,1892.0,235704.0,,0.68,,,12.12,,,104.5,,,-37.49
2021-02-03,784.9,-41.42,66.38,100.0,0.0865,,,-0.3432,0.0,0.1599,0.0,,163.5814,163.6852,1.0,-41.3525,,,,,,,,,,,,,,,,,-6.8899,4.373,,77.181792,61.115773,1888.0,235703.0,,0.68,,,12.13,,,109.2,,,-41.36
2021-02-04,795.8,-44.96,64.3,100.0,0.0565,,,-0.8085,0.0,0.0416,0.0,,151.3097,151.497,0.9692,-45.7924,,,,,,,,,,,,,,,,,-6.8729,4.2576,,77.181759,61.115753,1884.0,235702.0,,0.72,,,12.13,,,107.1,,,-45.81
2021-02-05,794.7,-49.2,61.67,100.0,0.034,,,-0.13,0.0,0.0145,0.0,,143.2185,143.1707,1.0,-48.9856,,,,,,,,,,,,,,,,,-6.8101,4.3472,,77.181795,61.115662,1886.0,235702.0,,0.71,,,12.12,,,106.7,,,-48.98
2021-02-06,796.7,-38.58,67.77,100.0,0.1175,,,-0.0156,0.0,0.1581,0.0,,173.0877,173.0589,1.0,-38.1044,,,,,,,,,,,,,,,,,-6.8849,4.3979,,77.181792,61.115835,1883.0,235701.0,,0.8,,,12.12,,,109.4,,,-38.1
2021-02-07,802.0,-28.66,74.19,100.0,0.3384,,,0.1794,0.0,0.0723,0.0,,203.8913,203.8176,1.0,-28.2925,,,,,,,,,,,,,,,,,-6.9097,4.343,,77.181787,61.115727,1888.0,235700.0,,0.77,,,12.11,,,104.3,,,-28.29
2021-02-08,815.0,-19.48,80.9,100.0,0.828,,,-0.1716,0.0,-0.0045,0.0,,233.5103,233.5726,0.9864,-19.806,,,,,,,,,,,,,,,,,-6.6422,3.9311,,77.18178,61.115755,1883.0,235700.0,,0.82,,,12.12,,,108.4,,,-19.81
2021-02-09,817.0,-24.74,77.58,100.0,0.4942,,,-0.2487,0.0,0.1346,0.0,,214.9266,215.0624,0.9893,-24.981,,,,,,,,,,,,,,,,,-6.5165,3.8811,,77.181813,61.115797,1886.0,235659.0,,0.75,,,12.1,,,104.9,,,-25.0
2021-02-10,814.0,-27.67,75.62,100.0,0.369,,,-0.1811,0.0,0.093,0.0,,204.5019,204.5391,0.9845,-28.075,,,,,,,,,,,,,,,,,-6.4923,3.8113,,77.181762,61.115765,1885.0,235659.0,,0.76,,,12.09,,,105.1,,,-28.08
2021-02-11,804.0,-31.2,73.27,100.0,0.2592,,,-0.1153,0.0,0.2078,0.0,,193.7974,193.85,0.9942,-31.3415,,,,,,,,,,,,,,,,,-6.4154,3.8967,,77.181801,61.115687,1886.0,235659.0,,0.8,,,12.1,,,106.6,,,-31.35
2021-02-12,789.9,-33.64,71.59,100.0,0.2036,,,0.3744,0.0,0.4797,0.0,,173.75,186.7071,0.8513,-33.4725,,,1.222,1.25,,,,,,,,,,,,,-6.4734,3.9015,,77.181795,61.115756,1890.0,235700.0,,0.81,,,12.09,,,108.3,,,-33.59
2021-02-13,789.4,-32.52,72.27,100.0,0.2296,,,0.6256,0.0,0.8753,0.0,,160.1862,190.0343,0.6562,-32.2491,,,1.2511,1.272,,,,,,,,,,,,,-6.3741,3.7943,,77.181768,61.115795,1880.0,235700.0,,0.74,,,12.06,,,106.2,,,-32.38
2021-02-14,783.9,-27.57,75.48,100.0,0.3871,,,0.0442,0.0,1.0903,0.0,,203.8133,209.4454,0.9731,-26.5675,,,1.2355,1.227,,,,,,,,,,,,,-6.4314,3.8171,,77.181799,61.115796,1883.0,235659.0,,0.74,,,12.07,,,108.7,,,-26.52
2021-02-15,781.2,-17.89,83.1,100.0,1.0047,,,0.3146,0.0,0.766,0.0,,237.8887,237.8794,0.9698,-18.6468,,,,1.209,,,,,,,,,,,,,-6.665,4.1887,,77.181793,61.115749,1885.0,235659.0,,0.75,,,12.08,,,107.8,,,-18.63
2021-02-16,776.6,-21.42,79.88,100.0,0.7208,,,0.5312,0.0,1.15,0.0,,225.296,225.3237,0.9743,-22.0733,,,1.2499,1.256,,,,,,,,,,,,,-6.5977,4.1935,,77.181763,61.115777,1885.0,235658.0,,0.75,,,12.05,,,102.1,,,-22.06
2021-02-17,771.3,-30.28,74.18,100.0,0.2975,,,0.4861,0.0,1.7254,0.0,,196.1198,196.2727,0.9869,-30.5885,,,1.2598,1.27,,,,,,,,,,,,,-6.5457,4.3261,,77.181798,61.115809,1882.0,235658.0,,1.0,,,12.07,,,103.0,,,-30.59
2021-02-18,775.8,-34.59,71.23,100.0,0.1871,,,0.273,0.0,1.654,0.0,,182.505,182.7225,0.9867,-34.8872,,,1.2504,1.275,,,,,,,,,,,,,-6.6981,4.3906,,77.181795,61.115697,1888.0,235658.0,,0.79,,,12.04,,,107.4,,,-34.91
2021-02-19,774.0,-27.88,75.28,100.0,0.3799,,,0.4679,0.0,1.794,0.0,,205.9018,205.9945,1.0,-27.6397,,,1.2385,1.252,,,,,,,,,,,,,-6.7067,4.3454,,77.181819,61.115779,1882.0,235659.0,,0.79,,,12.04,,,101.9,,,-27.65
2021-02-20,773.3,-29.33,74.5,100.0,0.3275,,,0.6872,0.0,2.2954,0.0,,197.2049,197.3404,0.9642,-30.2595,,,1.2518,1.273,,,,,,,,,,,,,-6.6143,4.4159,,77.181819,61.115779,1882.0,235659.0,,0.79,,,12.05,,,103.2,,,-30.27
2021-02-21,775.7,-32.61,72.32,100.0,0.2314,,,0.8492,0.0,3.0145,0.0,,187.9663,188.1854,0.9787,-33.126,,,1.265,1.279,,,,,,,,,,,,,-6.527,4.347,,77.181788,61.115832,1882.0,235657.0,,0.77,,,12.04,,,103.4,,,-33.15
2021-02-22,777.0,-35.56,70.39,100.0,0.1682,,,1.9705,0.0,4.6567,0.0,,179.6034,179.8269,0.9874,-35.8367,,,1.2619,1.28,,,,,,,,,,,,,-6.5733,4.5186,,77.181805,61.115669,1884.0,235658.0,,0.77,,,12.05,,,106.8,,,-35.87
2021-02-23,776.8,-34.84,70.7,100.0,0.1819,,,2.2903,0.0,5.0569,0.0,,183.4329,183.5939,1.0,-34.6042,,,1.2544,1.269,,,,,,,,,,,,,-6.5099,4.2561,,77.181784,61.115738,1888.0,235657.0,,0.79,,,12.02,,,103.2,,,-34.63
2021-02-24,780.6,-28.59,74.6,100.0,0.3502,,,1.2088,0.0,3.4155,0.0,,205.4098,205.5361,1.0,-27.7761,,,1.2414,1.248,,,,,,,,,,,,,-6.5484,4.1055,,77.181802,61.115711,1884.0,235657.0,,0.78,,,12.01,,,102.9,,,-27.8
2021-02-25,783.4,-25.22,77.0,100.0,0.4912,,,1.4402,0.0,3.8148,0.0,,212.2316,212.3153,0.9779,-25.7778,,,1.2576,1.253,,,,,,,,,,,,,-6.5136,4.0488,,77.181773,61.115753,1887.0,235657.0,,0.78,,,12.01,,,102.1,,,-25.79
2021-02-26,783.5,-27.39,75.68,100.0,0.3945,,,2.0737,0.0,4.7742,0.0,,204.7211,204.772,0.9765,-28.0052,,,1.2663,1.268,,,,,,,,,,,,,-6.5184,4.1216,,77.181774,61.115802,1890.0,235658.0,,0.73,,,12.02,,,102.5,,,-28.01
2021-02-27,779.7,-30.77,73.5,100.0,0.2796,,,1.8458,0.0,5.0217,0.0,,197.2403,197.4088,1.0,-30.2381,,,1.2415,1.255,,,,,,,,,,,,,-6.7603,4.063,,77.181788,61.115683,1883.0,235657.0,,0.73,,,12.02,,,103.5,,,-30.26
2021-02-28,773.2,-26.45,76.2,100.0,0.4398,,,1.8024,0.0,4.9846,0.0,,210.6467,210.8013,1.0,-26.2193,,,1.2469,1.2,,,,,,,,,,,,,-6.7522,4.1336,,77.181794,61.115834,1890.0,235656.0,,0.73,,,12.0,,,104.2,,,-26.24
2021-03-01,780.8,-27.03,76.15,100.0,0.4106,,,2.2695,0.0,5.5438,0.0,,202.9061,202.9866,0.9428,-28.541,,,1.2255,1.219,,,,,,,,,,,,,-6.2148,4.0806,,77.181788,61.115733,1887.0,235657.0,,0.72,,,11.99,,,103.2,,,-28.55
2021-03-02,789.4,-35.2,70.82,100.0,0.1722,,,2.9255,0.0,6.6558,0.0,,181.5395,181.6923,0.9973,-35.2244,,,1.2488,,,,,,,,,,,,,,-6.2964,4.3452,,77.181797,61.11572,1889.0,235656.0,,0.76,,,12.01,,,105.2,,,-35.25
2021-03-03,794.9,-38.35,68.62,100.0,0.1209,,,2.6369,0.0,6.3153,0.0,,173.1589,173.3195,1.0,-38.014,,,1.2377,1.218,,,,,,,,,,,,,-6.3897,4.452,,77.181797,61.11572,1889.0,235656.0,,0.76,,,12.0,,,104.8,,,-38.04
2021-03-04,792.6,-22.38,79.04,100.0,0.6431,,,3.0156,0.0,4.8094,0.0,,226.3022,226.356,1.0,-21.786,,,1.2791,1.24,,,,,,,,,,,,,-6.3638,4.452,,77.181809,61.115782,1887.0,235656.0,,0.76,,,11.97,,,106.3,,,-21.8
2021-03-05,796.2,-40.01,68.12,100.0,0.1001,,,12.383,0.0,13.7127,0.0,,163.7576,163.8538,0.9543,-41.2929,,,1.262,,,,,,,,,,,,,,-6.3444,4.4424,,77.18181,61.115828,1886.0,235657.0,,0.71,,,12.0,,,105.3,,,-41.31
2021-03-06,793.2,-42.18,66.47,100.0,0.0784,,,10.3899,0.0,12.963,0.0,,160.2639,160.4731,0.9864,-42.497,,,1.2368,1.25,,,,,,,,,,,,,-6.202,4.4448,,77.18181,61.115828,1886.0,235657.0,,0.71,,,11.97,,,105.7,,,-42.53
2021-03-07,786.3,-42.94,65.93,100.0,0.0725,,,13.8648,0.0,17.1545,0.0,,156.0863,156.2028,0.9606,-44.048,,,1.2458,1.265,,,,,,,,,,,,,-6.2144,4.4333,,77.18179,61.115849,1885.0,235655.0,,0.75,,,12.0,,,105.5,,,-44.08
2021-03-08,788.2,-43.9,65.23,100.0,0.0646,,,14.6707,0.0,17.6784,0.0,,154.3582,154.3922,0.9717,-44.7157,,,1.2432,1.264,,,,,,,,,,,,,-6.6687,4.3529,,77.181812,61.115908,1885.0,235656.0,,0.75,,,11.98,,,105.1,,,-44.73
2021-03-09,784.8,-41.68,66.39,100.0,0.084,,,12.8943,0.0,17.2267,0.0,,162.1467,162.2565,0.9924,-41.8599,,,1.1967,1.233,,,,,,,,,,,,,-6.6808,4.3287,,77.181772,61.115748,1890.0,235654.0,,0.75,,,11.99,,,104.3,,,-41.88
2021-03-10,781.4,-31.22,72.89,100.0,0.2661,,,9.8267,0.0,14.2457,0.0,,194.6411,194.6961,1.0,-31.078,,,1.1933,1.223,,,,,,,,,,,,,-6.6114,4.3048,,77.181787,61.115725,1886.0,235654.0,,0.75,,,11.97,,,103.2,,,-31.09
2021-03-11,781.7,-29.88,73.95,100.0,0.306,,,15.234,0.0,19.5032,0.0,,197.1635,197.2771,0.984,-30.2792,,,1.1891,1.219,,,,,,,,,,,,,-6.6819,4.321,,77.181757,61.115792,1880.0,235654.0,,0.7,,,11.97,,,103.8,,,-30.3
2021-03-12,777.6,-31.08,73.24,100.0,0.2714,,,18.7262,0.0,24.0108,0.0,,192.4251,192.5384,0.9742,-31.751,,,1.2087,1.221,,,,,,,,,,,,,-6.7172,4.2612,,77.181796,61.115758,1887.0,235655.0,,0.75,,,11.97,,,102.8,,,-31.77
2021-03-13,778.7,-35.78,70.28,100.0,0.1638,,,17.6776,0.0,23.5501,0.0,,177.884,177.9364,0.975,-36.4646,,,1.1783,1.225,,,,,,,,,,,,,-6.8644,4.3294,,77.181805,61.115779,1886.0,235654.0,,0.92,,,11.97,,,104.6,,,-36.47
2021-03-14,778.7,-35.08,70.57,100.0,0.1768,,,14.6187,0.0,21.4724,0.0,,181.5737,181.6972,0.9934,-35.2231,,,1.2249,1.224,,,,,,,,,,,,,-6.8532,4.3836,,77.181777,61.1157,1884.0,235653.0,,0.74,,,11.97,,,104.2,,,-35.24
2021-03-15,777.0,-34.83,70.65,100.0,0.1821,,,17.0451,0.0,23.4779,0.0,,180.0929,180.104,0.9672,-35.7475,,,,1.227,,,,,,,,,,,,,-6.8339,4.4238,,77.181779,61.115684,1883.0,235654.0,,0.87,,,11.95,,,105.4,,,-35.74
2021-03-16,778.6,-34.71,70.66,100.0,0.1841,,,17.4783,0.0,24.598,0.0,,184.0104,184.1494,1.0,-34.4242,,,1.2015,1.199,,,,,,,,,,,,,-6.8176,4.5819,,77.181825,61.115883,1887.0,235653.0,,0.8,,,11.96,,,105.5,,,-34.44
2021-03-17,776.4,-20.46,80.3,100.0,0.7911,,,10.4333,0.0,15.7091,0.0,,232.4176,232.4965,1.0,-20.0982,,,1.2321,1.203,,,,,,,,,,,,,-6.7726,4.4994,,77.181763,61.115766,1884.0,235653.0,,0.69,,,11.95,,,101.9,,,-20.11
2021-03-18,780.7,-26.78,76.31,100.0,0.4212,,,20.2686,0.0,24.9774,0.0,,206.6125,206.6156,0.9746,-27.4557,,,1.1985,1.217,,,,,,,,,,,,,-6.7341,4.5454,,77.181797,61.115837,1892.0,235653.0,,0.73,,,11.94,,,102.6,,,-27.44
2021-03-19,775.8,-33.45,71.99,100.0,0.2116,,,13.1023,0.0,20.5691,0.0,,186.9485,187.0815,0.9973,-33.4796,,,1.1916,1.219,,,,,,,,,,,,,-6.71,4.6116,,77.181786,61.115791,1887.0,235654.0,,0.74,,,11.92,,,105.0,,,-33.49
2021-03-20,785.3,-32.19,72.57,100.0,0.239,,,15.6326,0.0,21.6802,0.0,,191.6136,191.7192,1.0,-32.0082,,,1.2266,1.213,,,,,,,,,,,,,-6.5749,4.5567,,77.181783,61.115771,1888.0,235653.0,,0.75,,,11.94,,,104.9,,,-32.02
2021-03-21,777.7,-29.58,74.21,100.0,0.3173,,,19.4714,0.0,26.3957,0.0,,199.0063,199.0334,0.9937,-29.7412,,,1.2503,1.222,,,,,,,,,,,,,-6.6362,4.5267,,77.181799,61.115809,1882.0,235652.0,,0.75,,,11.95,,,104.9,,,-29.73
2021-03-22,769.6,-32.95,72.08,100.0,0.225,,,20.9619,0.0,28.2385,0.0,,183.8491,183.8472,0.9436,-34.5236,,,1.2519,1.235,,,,,,,,,,,,,-6.7355,4.6291,,77.181784,61.115754,1888.0,235653.0,,0.76,,,11.92,,,104.6,,,-34.51
2021-03-23,768.8,-39.27,68.11,100.0,0.1127,,,28.3536,0.0,35.673,0.0,,165.5906,165.5291,0.9509,-40.7043,,,1.239,1.24,,,,,,,,,,,,,-6.7368,4.5154,,77.181798,61.115713,1889.0,235652.0,,0.77,,,11.94,,,105.0,,,-40.67
2021-03-24,769.9,-41.15,66.86,100.0,0.091,,,31.6031,0.0,37.0551,0.0,,161.571,161.6389,0.967,-42.0808,,,1.2368,1.249,,,,,,,,,,,,,-6.7491,4.5435,,77.181787,61.115719,1888.0,235652.0,,0.77,,,11.94,,,104.9,,,-42.04
2021-03-25,773.8,-42.82,65.71,100.0,0.0747,,,33.5529,0.2936,41.1472,0.2783,,157.2899,157.3593,0.9714,-43.6256,,,1.0863,1.012,,,,,,,,,,,,,-6.7659,4.4879,,77.181786,61.115783,1892.0,235652.0,,0.84,,,11.93,,,105.1,,,-43.57
2021-03-26,781.2,-42.73,65.69,100.0,0.0747,,,37.0191,0.5872,48.7624,0.5566,,157.4369,157.5062,0.9702,-43.5721,,,0.9708,1.235,,,,,,,,,,,,,-6.7684,4.4778,,77.18179,61.115789,1889.0,235652.0,,0.81,,,11.95,,,106.3,,,-43.5
2021-03-27,786.0,-39.83,67.32,100.0,0.1035,,,38.0936,0.8807,51.2105,0.8348,,165.5529,165.2321,0.9699,-40.8114,,,1.1239,1.237,,,,,,,,,,,,,-6.8293,4.4362,,77.181779,61.115726,1888.0,235652.0,,0.85,,,11.92,,,105.6,,,-40.6
2021-03-28,783.6,-39.69,67.43,100.0,0.1055,,,39.4887,1.1743,55.402,1.1131,,164.6173,163.8952,0.9537,-41.2872,,,1.1251,1.237,,,,,,,,,,,,,-6.8139,4.4135,,77.181768,61.115777,1889.0,235650.0,,0.85,,,11.92,,,104.8,,,-40.94
2021-03-29,784.0,-37.62,68.67,100.0,0.1329,,,36.8371,1.4679,51.7073,1.3914,,172.7413,171.6077,0.9792,-38.6104,,,1.1115,1.215,,,,,,,,,,,,,-6.7252,4.4341,,77.181774,61.115707,1892.0,235651.0,,0.8,,,11.94,,,102.4,,,-38.12
2021-03-30,784.7,-36.76,69.29,100.0,0.146,,,42.1404,1.7615,61.8067,1.6697,,170.534,168.227,0.9228,-39.7869,,,1.1228,1.172,,,,,,,,,,,,,-6.9569,4.3333,,77.181791,61.115764,1888.0,235650.0,,0.9,,,11.95,,,103.8,,,-38.87
2021-03-31,782.4,-30.26,73.32,100.0,0.2939,,,26.0225,2.0551,41.5899,1.948,,197.8506,193.8761,1.0,-31.3722,,,1.1137,1.161,,,,,,,,,,,,,-6.9651,4.3788,,77.181764,61.115789,1885.0,235649.0,,0.82,,,11.93,,,101.5,,,-30.03
2021-04-01,779.3,-27.7,75.41,100.0,0.3843,4.504,204.0,23.5962,2.3487,32.0958,2.2263,,204.8627,202.7801,0.9896,-28.6234,,,,1.182,,,,,,,,,,,,,-6.8783,4.3648,,77.181781,61.115778,1884.0,235649.0,,0.83,,,11.94,,,104.2,,,-27.96
2021-04-02,787.5,-27.97,75.12,100.0,0.3699,8.91,164.1,32.591,2.6422,36.3053,2.5045,,204.7564,202.0154,0.9985,-28.8605,,,,1.186,,,,,,,,,,,,,-6.7223,4.2509,,77.181781,61.115778,1884.0,235649.0,,0.83,,,11.92,,,101.2,,,-27.94
2021-04-03,783.7,-30.42,74.12,100.0,0.2885,13.27,192.5,29.8094,2.9358,33.1707,2.7828,,195.7981,194.5122,0.9884,-31.1481,3.022,37.0607,0.4685,1.24,,,,,,,,,,,,,-6.5991,4.3256,,77.181788,61.115672,1895.0,235650.0,,0.83,,,11.91,,,104.3,,,-30.73
2021-04-04,802.0,-41.65,67.06,100.0,0.0825,4.177,173.0,48.6482,3.2294,51.3189,3.0611,,160.2899,154.7765,0.9684,-44.6371,0.9841,43.2923,1.1139,1.25,,,,,,,,,,,,,-6.5423,4.3215,,77.181787,61.115769,1890.0,235649.0,,0.83,,,11.98,,,105.3,,,-42.46
2021-04-05,811.0,-39.66,67.95,100.0,0.1023,6.04,135.8,56.9411,3.523,58.9973,3.3394,,164.6963,159.6181,0.9536,-42.8638,1.6486,60.0678,1.7206,1.232,,,,,,,,,,,,,-6.4794,4.1108,,77.181791,61.115813,1890.0,235650.0,,0.82,,,12.01,,,105.4,,,-40.83
2021-04-06,804.0,-33.42,71.66,100.0,0.2048,7.352,130.8,52.6776,3.8166,59.5212,3.6177,,184.8661,178.1895,0.9722,-36.4497,4.0,75.2988,1.1298,1.213,,,,,,,,,,,,,-6.2267,4.2013,,77.181811,61.115761,1889.0,235648.0,,0.81,,,12.01,,,102.9,,,-33.99
2021-04-07,801.0,-26.93,75.86,100.0,0.4044,5.934,156.5,43.0329,4.1102,52.9991,3.896,,207.1634,201.9289,0.9864,-28.91,4.1762,39.8008,1.1393,1.211,,,,,,,,,,,,,-6.2452,4.2193,,77.181797,61.115785,1887.0,235648.0,,0.8,,,11.96,,,103.1,,,-27.15
2021-04-08,806.0,-30.74,73.59,100.0,0.2713,5.479,146.9,59.1854,4.4037,70.9846,4.1742,,192.208,186.4556,0.9593,-33.7388,3.841,55.5447,1.1512,1.219,,,,,,,,,,,,,-6.2633,4.2483,,77.181787,61.115793,1885.0,235648.0,,0.74,,,11.97,,,106.3,,,-31.68
2021-04-09,802.0,-28.88,74.52,100.0,0.3308,8.69,141.1,54.792,4.6973,75.1581,4.4525,,199.2318,193.3447,0.9704,-31.5566,6.7049,79.3646,0.9769,1.033,,,,,,,,,,,,,-6.3753,4.3638,,77.18179,61.115761,1888.0,235649.0,,0.81,,,12.04,,,106.3,,,-29.3
2021-04-10,799.3875,-18.5142,82.0475,100.0,0.9369,7.3423,184.6417,38.3873,66.4773,63.9609,63.0526,,238.2229,236.7036,0.9961,-18.9974,2.9223,14.5703,1.0398,1.0405,,,,,,,,,,,,,-5.8945,4.2621,,77.181791,61.115781,1885.25,145647.25,,0.74,,,11.93,,,102.5,,,-18.4979
2021-04-11,799.7792,-19.1288,81.4267,100.0,0.8866,13.5296,206.0458,40.9338,71.3941,67.7895,67.7812,,236.044,234.5198,0.995,-19.583,4.1722,17.7152,1.1116,1.0372,,,,,,,,,,,,,-3.984,4.3625,,77.181781,61.115824,1889.5,145647.25,,0.73,,,11.94,,,103.75,,,-19.0221
2021-04-12,795.85,-19.5629,80.9104,100.0,0.8452,7.7246,235.8708,43.37,75.331,72.547,71.5871,,229.3733,232.9504,0.945,-19.9537,1.4619,6.5204,1.1864,1.0515,,,,,,,,,,,,,-5.536,4.5055,,77.181797,61.11578,1885.5,145647.25,,0.74,,,11.98,,,103.95,,,-19.2475
2021-04-13,793.8875,-21.7783,79.2079,100.0,0.6904,3.232,256.5917,52.7906,93.9187,89.6851,89.3369,,217.3898,221.5319,0.9014,-23.1504,1.354,7.434,1.1267,1.0575,,,,,,,,,,,,,-6.1033,4.2434,,77.181784,61.115808,1887.0,145647.5,,0.74,,,12.02,,,105.95,,,-21.5667
2021-04-14,791.3875,-35.6904,70.6333,100.0,0.1757,2.3328,256.5167,72.5031,138.6002,134.0144,131.9668,,163.8063,173.9604,0.8046,-37.7255,1.4093,26.0385,1.1036,1.0888,,,,,,,,,,,,,-6.3366,4.4302,,77.181791,61.115798,1887.75,145647.0,,0.75,,,12.18,,,108.42,,,-34.6467
2021-04-15,791.6083,-32.05,72.8383,100.0,0.2609,8.6078,150.1875,73.952,140.049,134.3461,133.4722,,162.206,185.3163,0.6642,-33.8962,4.4844,56.4508,1.0668,1.0778,,,,,,,,,,,,,-6.5704,3.937,,77.181791,61.115792,1886.5,145646.5,,0.74,,,12.26,,,108.42,,,-32.2138
2021-04-16,785.6292,-26.6204,76.2142,100.0,0.4821,10.8975,119.8042,78.3993,148.0358,141.4984,141.2183,,158.3564,201.8781,0.4302,-28.544,6.743,44.5207,1.1092,1.0685,,,,,,,,,,,,,-5.9552,4.0404,,77.181784,61.115778,1885.5,145646.25,,0.73,,,12.28,,,109.42,,,-27.2142
2021-04-17,785.7167,-23.9763,78.0379,100.0,0.5643,6.3288,143.3208,101.2972,163.2546,155.4664,155.8807,,166.4895,209.614,0.4304,-26.198,5.3396,37.1903,1.1549,1.0672,,,,,,,,,,,,,-6.1416,4.029,,77.181794,61.115834,1886.25,145646.25,,0.73,,,12.44,,,112.78,,,-24.1967
2021-04-18,792.0667,-29.8842,74.5279,100.0,0.3107,4.3877,156.1708,87.6208,164.6282,157.2602,157.3474,,155.9939,190.5961,0.5202,-32.0412,2.2095,27.7722,1.1372,1.0802,,,,,,,,,,,,,-6.2354,4.273,,77.181804,61.115844,1887.25,145646.25,,0.78,,,12.48,,,113.52,,,-30.3088
